2025-11-28 08:35:21.792 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-11-28 14:42:15.505 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-11-28 14:42:15.516 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-11-28 14:42:15.516 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-11-28 14:42:15.517 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.71]
2025-11-28 14:42:15.610 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-28 14:42:15.610 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2611 ms
2025-11-28 14:42:15.775 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-28 14:42:15.961 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-28 14:42:15.974 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:mysql://localhost:3306/datn?useUnicode=yes&characterEncoding=UTF-8&allowPublicKeyRetrieval=true&useSSL=false'
2025-11-28 14:42:16.095 [restartedMain] WARN  o.a.c.c.C.[Tomcat].[localhost].[/] - Cannot deserialize session attribute [cart] for session [EFA5C6C6DF2B348C4385C0DBA199A29D]
2025-11-28 14:42:16.250 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-11-28 14:42:16.329 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-11-28 14:42:16.560 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-11-28 14:42:16.736 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2025-11-28 14:42:18.362 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-11-28 14:42:18.377 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-11-28 14:42:18.621 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-11-28 14:42:19.933 [restartedMain] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 57fc79de-b22c-430d-a342-7979c6121a25

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-11-28 14:42:20.083 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@e3cf408, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@672d5bc7, org.springframework.security.web.context.SecurityContextPersistenceFilter@7c425e4c, org.springframework.security.web.header.HeaderWriterFilter@25a762ac, org.springframework.security.web.authentication.logout.LogoutFilter@2a76b2ac, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2a4c7124, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@22676fed, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@78a4d36, org.springframework.security.web.session.SessionManagementFilter@6de51c0f, org.springframework.security.web.access.ExceptionTranslationFilter@63d80d77, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@53b5ecb]
2025-11-28 14:42:21.468 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-11-28 14:42:21.474 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2025-11-28 14:42:21.504 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-11-28 14:42:21.517 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-11-28 14:42:21.535 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - Started MiniProjectJavaApplication in 9.281 seconds (JVM running for 10.133)
2025-11-28 14:43:15.964 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-28 14:43:15.964 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-11-28 14:43:15.965 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-11-28 14:43:18.617 [http-nio-8080-exec-3] INFO  c.v.m.r.HomeRestController - Người dùng 'demo_user' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Gio Hang.
2025-11-28 14:43:18.618 [http-nio-8080-exec-3] INFO  c.v.m.r.HomeRestController - Người dùng 'demo_user' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Gio Hang.
2025-11-28 14:43:21.702 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - ========== BẮT ĐẦU TẠO ĐƠN HÀNG MỚI ==========
2025-11-28 14:43:21.702 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - Thời gian: 2025-11-28T14:43:21.702
2025-11-28 14:43:21.704 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - Người dùng: demo_user (ID: 3)
2025-11-28 14:43:21.704 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - Thông tin đơn hàng:
2025-11-28 14:43:21.704 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - -Người nhận: demo_user
2025-11-28 14:43:21.704 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - -Phương thức thanh toán: COD
2025-11-28 14:43:21.762 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - ✅ Lưu đơn hàng thành công (ID: 42)
2025-11-28 14:43:25.431 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - ========== BẮT ĐẦU TẠO ĐƠN HÀNG MỚI ==========
2025-11-28 14:43:25.431 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - Thời gian: 2025-11-28T14:43:25.431
2025-11-28 14:43:25.434 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - Người dùng: demo_user (ID: 3)
2025-11-28 14:43:25.434 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - Thông tin đơn hàng:
2025-11-28 14:43:25.435 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - -Người nhận: demo_user
2025-11-28 14:43:25.435 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - -Phương thức thanh toán: COD
2025-11-28 14:43:25.443 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - ✅ Lưu đơn hàng thành công (ID: 43)
2025-11-28 14:43:25.484 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - 📩 Đã gửi email xác nhận đơn hàng đến lamnguyen4791@gmail.com
2025-11-28 14:43:25.499 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - Tạo {} chi tiết đơn hàng
2025-11-28 14:43:25.499 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - TẠO ĐƠN HÀNG THÀNH CÔNG
2025-11-28 14:43:25.499 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - Created Order ID 42 with txnRef 1764315801704
2025-11-28 14:43:25.499 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController -    - Người tạo: demo_user (ID: 3)
2025-11-28 14:43:25.499 [http-nio-8080-exec-9] INFO  c.v.m.r.HomeRestController - ========== KẾT THÚC TẠO ĐƠN HÀNG ==========

2025-11-28 14:43:30.679 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - 📩 Đã gửi email xác nhận đơn hàng đến lamnguyen4791@gmail.com
2025-11-28 14:43:30.693 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - Tạo {} chi tiết đơn hàng
2025-11-28 14:43:30.694 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - TẠO ĐƠN HÀNG THÀNH CÔNG
2025-11-28 14:43:30.694 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - Created Order ID 43 with txnRef 1764315805434
2025-11-28 14:43:30.694 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController -    - Người tạo: demo_user (ID: 3)
2025-11-28 14:43:30.694 [http-nio-8080-exec-10] INFO  c.v.m.r.HomeRestController - ========== KẾT THÚC TẠO ĐƠN HÀNG ==========

2025-11-28 14:51:37.242 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - Người dùng 'demo_user' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Gio Hang.
2025-11-28 14:51:37.243 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - Người dùng 'demo_user' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Gio Hang.
2025-11-28 14:51:45.686 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - ========== BẮT ĐẦU TẠO ĐƠN HÀNG MỚI ==========
2025-11-28 14:51:45.686 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - Thời gian: 2025-11-28T14:51:45.686
2025-11-28 14:51:45.687 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - Người dùng: demo_user (ID: 3)
2025-11-28 14:51:45.688 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - Thông tin đơn hàng:
2025-11-28 14:51:45.688 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - -Người nhận: demo_user
2025-11-28 14:51:45.688 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - -Phương thức thanh toán: COD
2025-11-28 14:51:45.722 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - ✅ Lưu đơn hàng thành công (ID: 44)
2025-11-28 14:51:49.424 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - 📩 Đã gửi email xác nhận đơn hàng đến lamnguyen4791@gmail.com
2025-11-28 14:51:49.433 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - Tạo {} chi tiết đơn hàng
2025-11-28 14:51:49.433 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - TẠO ĐƠN HÀNG THÀNH CÔNG
2025-11-28 14:51:49.433 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - Created Order ID 44 with txnRef 1764316305688
2025-11-28 14:51:49.433 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController -    - Người tạo: demo_user (ID: 3)
2025-11-28 14:51:49.433 [http-nio-8080-exec-8] INFO  c.v.m.r.HomeRestController - ========== KẾT THÚC TẠO ĐƠN HÀNG ==========

2025-11-28 14:52:37.740 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-11-28 14:52:37.755 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-11-28 14:52:37.773 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-11-28 16:05:02.501 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-11-28 16:05:02.525 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - Starting MiniProjectJavaApplication using Java 1.8.0_462 on Admin-PC with PID 20716 (F:\BE-QLBH\target\classes started by Admin in F:\BE-QLBH)
2025-11-28 16:05:02.560 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - No active profile set, falling back to 1 default profile: "default"
2025-11-28 16:05:02.649 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-11-28 16:05:02.649 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-11-28 16:05:03.827 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-11-28 16:05:03.966 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 128 ms. Found 17 JPA repository interfaces.
2025-11-28 16:05:05.791 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-11-28 16:05:05.804 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-11-28 16:05:05.804 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-11-28 16:05:05.805 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.71]
2025-11-28 16:05:05.903 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-28 16:05:05.903 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3254 ms
2025-11-28 16:05:06.112 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-28 16:05:06.415 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-28 16:05:06.425 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:mysql://localhost:3306/datn?useUnicode=yes&characterEncoding=UTF-8&allowPublicKeyRetrieval=true&useSSL=false'
2025-11-28 16:05:06.697 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-11-28 16:05:06.845 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-11-28 16:05:07.279 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-11-28 16:05:07.490 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2025-11-28 16:05:09.009 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-11-28 16:05:09.023 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-11-28 16:05:09.367 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-11-28 16:05:11.148 [restartedMain] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 2c90d063-0d33-4e54-b0cf-3a14786a7a9c

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-11-28 16:05:11.337 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@15f15ba7, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@39fda215, org.springframework.security.web.context.SecurityContextPersistenceFilter@e6a7fbb, org.springframework.security.web.header.HeaderWriterFilter@155820a8, org.springframework.security.web.authentication.logout.LogoutFilter@5c78b57b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@25363ad4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@39e7343f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1d18f3d8, org.springframework.security.web.session.SessionManagementFilter@5c4b1cbe, org.springframework.security.web.access.ExceptionTranslationFilter@73a3080a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@664e2dd0]
2025-11-28 16:05:15.456 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-11-28 16:05:15.464 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2025-11-28 16:05:15.500 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
